"country_code","country","unit_code","unit","indicator_code","indicator","year","value"
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2012,14.5
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2013,12.8
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,10.9
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2015,10.4
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2016,9.8
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2017,11.8
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2018,12.9
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,18.8
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,27.6
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,24.5
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,19.1
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,17.6
"SVN","Slovenia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,18.1
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,96
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,96
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,96
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,95
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,94
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,96
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,93.1
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,94
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,94
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,94
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,91
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,91
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,92
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,89
"SVN","Slovenia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,89
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,62.8
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,87
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,82.9
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,90.6
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,95
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,92.8
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,84.4
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,83.7
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,83.6
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,85
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,83.8
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,85.6
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,85.3
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,78.8
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,74.1
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2025,65.1
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,88.8
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,93.9
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,86.1
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,88.3
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,97.5
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,92.8
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,84.4
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,83.7
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,83.6
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,85
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,83.8
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,85.6
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,85.3
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,78.8
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,74.1
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,65.1
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,76.6
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,76
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,77.1
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,74.4
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,79.9
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,83.7
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,95
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,79
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,76.9
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,78.5
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,76.5
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,82.1
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,86.6
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,83.5
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,82.4
"ZAF","South Africa","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,71.5
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,96.6
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,97
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,96.3
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,95.6
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,96.6
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,96.5
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,97.2
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,94.8
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,96
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,94.8
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,94.3
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,93.4
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,95.3
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,92.9
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,94
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2025,93.2
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,96.5
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,96.6
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,96.2
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,95.2
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,96.2
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,96.6
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,97.3
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,94.5
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,96
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,94.7
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,94.3
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,93.4
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,95.3
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,93
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,94
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,97.6
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2010,65.7
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2011,56.9
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2012,57.7
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2013,57
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,56.2
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2015,56.2
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2016,56.1
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2017,55.5
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2018,55.9
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,54.3
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,54.6
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,66.4
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,69.5
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,68.5
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,67
"ESP","Spain","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2025,59.7
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,91.8
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,91.2
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,90.3
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,90.7
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,93
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,94.5
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,94.6
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,92.7
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,94.2
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,94.5
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,94.3
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,91.9
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,93.9
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,91.8
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,91.8
"ESP","Spain","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,91.9
"SWE","Sweden","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,98
"SWE","Sweden","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,98
"SWE","Sweden","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,98
"SWE","Sweden","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,98
"SWE","Sweden","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,97
